accuracies
0.850815217
0.89499545
0.906424847
0.976513658
0.963422296
0.859953455
0.983098439
0.949500587
0.736873196
0.959110481
0.968482904
0.827940234
0.560667206
0.924633345
0.936375321
0.905327159
0.852895354
0.855450615
0.794641647
0.984765007
0.954261154
0.796260992
0.928270103
0.931885602
0.978040488
0.951526095
0.983732463
0.948794898
0.818346509
0.961386494
0.984413654
0.959004562
0.97601002
0.960579953
0.946831702
0.974823446
0.949540712
0.755508761
0.962259117
0.945571674
0.966098715
0.957881317
0.890323392
0.77365075
0.874560293
0.836203284
0.970154204
0.472219627
0.909974167
0.823829073
0.895929224
0.735281055
0.981140125
0.917956483
0.982661783
0.971579137
0.973992284
0.653542764
0.928541079
0.966746334
0.935374827
0.966419398
0.975842186
0.965540471
0.957326549
0.914124734
0.971811123
0.862717874
0.577432344
0.976459068
0.955845451
0.952814282
0.894068308
0.89719312
0.956010326
0.85632169
0.97730578
0.941383916
0.97098024
0.958288567
0.970107145
0.735281055
0.898420565
0.952219936
0.891574044
0.94881805
0.972201638
0.85496668
0.978997013
0.852646708
0.943543676
0.808478349
0.961484498
0.857991472
0.845576293
0.986820615
0.810068213
0.911742205
0.883716037
0.97468088
0.682095256
0.821595334
0.953212807
0.863473428
0.822773074
0.980469981
0.96031435
0.963249899
0.969449005
0.944493807
0.521494948
0.955538561
0.972594763
0.905725209
0.950675573
0.946219535
0.949326768
0.964798604
0.935678674
0.939370661
0.923859627
0.97281215
0.968079147
0.466466926
0.982093792
0.942422698
0.904558351
0.980910188
0.908813718
0.795563271
0.851049349
0.975962539
0.816694301
0.917788834
0.923173959
0.958961271
0.967537208
0.962336475
0.951750615
0.953881899
0.95905375
0.953307992
0.983217676
0.939306971
0.948612811
0.97751893
0.969871261
0.981845895
0.897145838
0.860651463
0.957661398
0.936353384
0.889032435
0.781893482
0.947447166
0.981372973
0.856315724
0.914263506
0.938037599
0.964581755
0.979639249
0.954517741
0.9772619
0.958730584
0.95526988
0.974423084
0.955892012
0.966672297
0.975627342
0.965928505
0.927522278
0.946844092
0.845733156
0.974292382
0.978190656
0.943811646
0.978019417
0.960954104
0.982592213
0.948612811
0.892624778
0.95600919
0.759788002
0.959501098
0.963131637
0.606804948
0.971569218
0.965056569
0.839233436
0.92607144
0.854842256
0.956157615
0.90200641
0.719372285
0.984275592
0.967998179
0.93049362
0.929205282
0.98223901
0.966746316
0.894974236
0.981479761
0.901955758
0.859469172
0.882387719
0.791507238
0.812661062
0.896176662
0.97830885
0.986067081
0.98077228
0.878048785
0.88165189
0.974207336
0.958077544
0.932334572
0.964430191
0.814286649
0.970139808
0.984983184
0.838517634
0.904645966
0.981180254
0.924871588
0.941282128
0.82664163
0.982896414
0.949829353
0.945239013
0.900005887
0.918983099
0.965430705
0.958339792
0.778434465
0.984334191
0.927734165
0.856987328
0.979989181
0.942265376
0.865488294
0.933754254
0.976421651
0.981778151
0.904064702
0.983387974
0.84440335
0.887058682
0.919201028
0.8899183
0.872601146
0.893299251
0.928875392
0.984292432
0.97148294
0.72361936
0.973065424
0.831426231
0.853176244
0.92055354
0.917956483
0.972377138
0.957775838
0.889639164
0.964304564
0.977061686
0.869476956
0.98316816
0.981604218
0.982066575
0.882306861
0.942259652
0.965162708
0.799547906
0.934857497
0.885452604
0.899569984
0.955405493
0.846078506
0.977729211
0.951579762
0.883032866
0.89768091
0.886304518
0.980394062
0.980601076
0.965212307
0.845587111
0.963879005
0.937085984
0.96082196
0.832381128
0.963740409
0.959019466
0.960960291
0.961188047
0.960621115
0.966191742
0.955005781
0.775747548
0.739978307
0.912738955
0.983829787
0.926860752
0.956866816
0.956809905
0.960103813
0.978241774
0.974636051
0.973255229
0.745429627
0.972334782
0.976471491
0.984374334
0.830295378
0.929079304
0.978827672
0.893838955
0.888351953
0.898948273
0.95728631
0.985362255
0.967884027
0.739108825
0.898617178
0.888355517
0.962525782
0.985507924
0.971329572
0.965358114
0.985845272
0.948568701
0.983942985
0.914763823
0.828690494
0.979155623
0.915797855
0.85422196
0.978198381
0.978105787
0.953647955
0.792806946
0.967965558
0.930351945
0.953011149
0.973109033
0.979949055
0.981688221
0.832816558
0.973702226
0.974266455
0.854367924
0.934045159
0.9814163
0.960271415
0.860727554
0.834689431
0.828234666
0.981645212
0.937984031
0.960064771
0.966164241
0.849548843
0.697211178
0.945388638
0.846595409
0.881378047
0.876596404
0.938676261
0.870056596
0.927768919
0.963721803
0.913875392
0.956169945
0.936353384
0.857223651
0.765036553
0.954276355
0.982243067
0.930370747
0.95483557
0.968689195
0.969380065
0.918666539
0.911567297
0.881378047
0.977437484
0.93641306
0.856423969
0.955397964
0.943568378
0.912421043
0.557219795
0.820401336
0.841065115
0.866406519
0.971266376
0.931997342
0.91729401
0.913286711
0.832765078
0.906666319
0.936705872
0.961541206
0.982252477
0.796472421
0.98498568
0.852334684
0.726607536
0.939618834
0.85982179
0.893891408
0.986543658
0.884766724
0.948375629
0.971139282
0.982995795
0.886595832
0.981951515
0.92801572
0.943133171
0.939794948
0.915596387
0.844569672
0.961439608
0.893262226
0.967889592
0.893147682
0.883630038
0.976123262
0.8782843
0.968781793
0.805349813
0.964348543
0.895251159
0.95970299
0.970048478
0.860787383
0.817555348
0.976562351
0.909472468
0.960685075
0.972018646
0.978677666
0.968859159
0.895725753
0.91336058
0.946400845
0.93851864
0.965142361
0.895882186
0.934276102
0.932261205
0.965310155
0.968121979
0.886065351
0.458067003
0.973813657
0.963376734
0.976315135
0.854141409
0.980415017
0.970151436
0.917496161
0.9291974
0.983829787
0.964545846
0.850204904
0.859894127
0.980293584
0.905725209
0.888011387
0.90370942
0.827550237
0.954827031
0.975124508
0.897552536
0.977091041
0.956762154
0.947646467
0.982057349
0.974785117
0.882508856
0.880160725
0.950620127
0.979233235
0.974278361
0.935285316
0.932004762
0.741171043
0.874382316
0.702760972
0.918582237
0.978251811
0.968266088
0.84451926
